topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59
8.1080894e-14,1.157953e-13,4.4334396e-05,4.008666e-12,4.119154e-12,1.1808162e-13,0.00012395908,5.4242934e-12,6.203369e-12,1.1803998e-13,0.00028061343,1.0165915e-11,6.0791047e-12,1.1804087e-13,0.0007936055,7.340455e-12,6.336345e-12,1.1804087e-13,0.0007663903,6.9620212e-12,6.3373486e-12,1.1804087e-13,0.0029601597,6.960136e-12,6.3369986e-12,1.1804087e-13,0.0063201287,6.9608004e-12,6.3373608e-12,1.1804087e-13,0.003086486,6.960375e-12,6.336877e-12,1.1804087e-13,0.03613835,6.9603884e-12,6.3368534e-12,1.1804087e-13,0.38386747,6.960402e-12,6.336841e-12,1.1804087e-13,0.16483597,6.9603884e-12,6.336841e-12,1.1804087e-13,0.093669266,6.960402e-12,6.336841e-12,1.1804087e-13,0.10188883,6.9603884e-12,6.336841e-12,1.1804087e-13,0.10258704,6.9603884e-12,6.336841e-12,1.1804087e-13,0.10263733,6.9603884e-12
2.4384973e-13,3.0354191e-13,3.0117169e-13,0.9999988,3.5964844e-09,3.0454865e-13,3.0097127e-13,1.0293528e-06,3.02422e-09,3.0476075e-13,3.0099022e-13,2.30908e-09,5.3066187e-09,3.04759e-13,3.011194e-13,4.016134e-09,4.9876365e-09,3.0476075e-13,3.011194e-13,4.013408e-09,4.9851923e-09,3.047619e-13,3.011194e-13,4.01102e-09,4.985982e-09,3.047619e-13,3.011194e-13,4.0103774e-09,4.9851736e-09,3.047619e-13,3.011194e-13,4.0113415e-09,4.9858677e-09,3.047619e-13,3.011194e-13,4.0113495e-09,4.9857727e-09,3.047619e-13,3.011194e-13,4.0113646e-09,4.9856963e-09,3.047619e-13,3.011194e-13,4.011334e-09,4.9856963e-09,3.047619e-13,3.011194e-13,4.0113646e-09,4.985668e-09,3.047619e-13,3.011194e-13,4.0113646e-09,4.985687e-09,3.047619e-13,3.011194e-13,4.0113872e-09,4.985687e-09,3.047619e-13,3.011194e-13,4.0113646e-09
1.1627801e-13,1.3048926e-13,1.3036836e-13,1.1670241e-09,1.2738895e-09,1.3033207e-13,1.3038477e-13,3.4436376e-09,5.7402856e-09,1.3027291e-13,1.3038775e-13,0.99997973,6.946342e-09,1.3027241e-13,1.3038825e-13,1.9785413e-05,8.928914e-09,1.3027241e-13,1.3038725e-13,3.4807844e-08,8.947223e-09,1.3027241e-13,1.3038725e-13,3.4217845e-08,8.936104e-09,1.3027241e-13,1.3038725e-13,3.41761e-08,8.9443235e-09,1.3027241e-13,1.3038725e-13,3.430633e-08,8.936581e-09,1.3027241e-13,1.3038725e-13,3.4312674e-08,8.936598e-09,1.3027241e-13,1.3038725e-13,3.431071e-08,8.9362056e-09,1.3027241e-13,1.3038725e-13,3.431372e-08,8.9362056e-09,1.3027241e-13,1.3038725e-13,3.431156e-08,8.936052e-09,1.3027241e-13,1.3038725e-13,3.4311952e-08,8.936189e-09,1.3027241e-13,1.3038725e-13,3.4310904e-08,8.936189e-09,1.3027241e-13,1.3038725e-13,3.4314045e-08
3.8811507e-14,7.536111e-13,3.861649e-14,0.99999857,3.2544656e-10,8.239343e-13,3.8617154e-14,2.1693947e-09,4.5534017e-09,8.13137e-13,3.86173e-14,1.4215139e-09,1.1074342e-07,8.147361e-13,3.86173e-14,4.6758974e-09,4.3107477e-08,8.1270597e-13,3.86173e-14,7.704183e-08,4.3293284e-08,8.137204e-13,3.86173e-14,7.159481e-08,4.327471e-08,8.154605e-13,3.86173e-14,7.271476e-08,4.321227e-08,8.1545426e-13,3.86173e-14,9.068644e-08,4.3315914e-08,8.1545426e-13,3.86173e-14,9.2751705e-08,4.3319304e-08,8.154527e-13,3.86173e-14,9.175595e-08,4.3277517e-08,8.1545426e-13,3.86173e-14,9.2507705e-08,4.3275865e-08,8.1545426e-13,3.86173e-14,9.230678e-08,4.3268024e-08,8.1545426e-13,3.86173e-14,9.219347e-08,4.327314e-08,8.154527e-13,3.86173e-14,9.2279315e-08,4.327479e-08,8.1545426e-13,3.86173e-14,9.2532765e-08
9.70113e-14,9.607771e-14,9.6160384e-14,8.421841e-09,4.7131277e-07,9.605846e-14,9.6160384e-14,0.9999889,7.92311e-09,9.6057914e-14,9.616112e-14,3.7682764e-09,3.2932132e-07,9.605755e-14,9.616112e-14,3.105643e-08,4.1804407e-07,9.605755e-14,9.616112e-14,4.431515e-07,4.4231675e-07,9.605755e-14,9.6161306e-14,3.832075e-07,4.427295e-07,9.605755e-14,9.616112e-14,3.9050963e-07,4.4062847e-07,9.605755e-14,9.616112e-14,5.2180417e-07,4.4117806e-07,9.605755e-14,9.616112e-14,5.3391153e-07,4.4170554e-07,9.605755e-14,9.616112e-14,5.0859205e-07,4.417995e-07,9.605755e-14,9.616112e-14,5.3343103e-07,4.4174135e-07,9.605755e-14,9.616112e-14,5.301437e-07,4.4060118e-07,9.605755e-14,9.616112e-14,5.338794e-07,4.4146805e-07,9.605755e-14,9.616112e-14,5.26858e-07,4.4159813e-07,9.605755e-14,9.616112e-14,5.4612843e-07
1.0,5.6436518e-12,5.6330266e-12,5.646085e-12,5.64419e-12,5.6506098e-12,5.6322963e-12,5.6431565e-12,5.643609e-12,5.6505885e-12,5.6324463e-12,5.643243e-12,5.6434367e-12,5.6505235e-12,5.6324463e-12,5.643264e-12,5.643415e-12,5.650567e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.6505235e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12,5.643415e-12,5.650502e-12,5.6324463e-12,5.6433074e-12
1.3776751e-13,0.9999999,3.330404e-09,1.9199934e-13,1.896532e-13,5.9109295e-09,3.0764329e-09,1.9200703e-13,1.920074e-13,7.851453e-09,2.9556662e-09,1.920074e-13,1.9200558e-13,8.053835e-09,2.9836242e-09,1.9200666e-13,1.9200594e-13,7.968192e-09,2.9729788e-09,1.9200666e-13,1.9200594e-13,8.00944e-09,2.9813374e-09,1.9200666e-13,1.9200594e-13,8.048628e-09,2.9861122e-09,1.9200666e-13,1.9200594e-13,8.045114e-09,2.9879639e-09,1.9200666e-13,1.9200594e-13,8.036909e-09,2.9865679e-09,1.9200666e-13,1.9200594e-13,8.040375e-09,2.9866247e-09,1.9200666e-13,1.9200594e-13,8.04039e-09,2.986642e-09,1.9200666e-13,1.9200594e-13,8.040466e-09,2.9866591e-09,1.9200666e-13,1.9200594e-13,8.040435e-09,2.9866534e-09,1.9200666e-13,1.9200594e-13,8.040466e-09,2.9866534e-09,1.9200666e-13,1.9200594e-13,8.040435e-09,2.9866534e-09,1.9200666e-13
4.167922e-14,5.143595e-10,4.0032622e-10,5.376476e-14,5.3715567e-14,5.0821516e-09,2.5043954e-09,5.3719663e-14,5.3719765e-14,2.050249e-06,1.3877441e-08,5.3720273e-14,5.3719253e-14,3.5948726e-06,0.9998542,5.3719866e-14,5.3719456e-14,2.2829447e-06,1.7756257e-08,5.3719866e-14,5.3719456e-14,5.1193865e-06,2.0586974e-08,5.3719866e-14,5.3719456e-14,1.3059777e-05,2.4110376e-08,5.3719866e-14,5.3719456e-14,1.45313115e-05,2.8168966e-08,5.3719866e-14,5.3719456e-14,1.4713388e-05,2.5103219e-08,5.3719866e-14,5.3719456e-14,1.5020864e-05,2.497775e-08,5.3719866e-14,5.3719456e-14,1.5058126e-05,2.4787676e-08,5.3719866e-14,5.3719456e-14,1.503792e-05,2.4820507e-08,5.3719866e-14,5.3719456e-14,1.4990811e-05,2.5015273e-08,5.3719866e-14,5.3719456e-14,1.5021867e-05,2.5015225e-08,5.3719866e-14,5.3719456e-14,1.5012872e-05,2.5015225e-08,5.3719866e-14
2.4604184e-14,3.0730699e-10,7.917952e-09,3.4342317e-14,3.390766e-14,1.6978753e-09,1.2858662e-06,3.42557e-14,3.425681e-14,3.2483494e-09,3.4149014e-06,3.4255896e-14,3.4255635e-14,3.3309615e-09,2.3068435e-05,3.4255832e-14,3.42557e-14,3.3602896e-09,0.9976428,3.4255832e-14,3.42557e-14,3.4410792e-09,8.625229e-05,3.4255832e-14,3.42557e-14,3.3985834e-09,0.0001278721,3.4255832e-14,3.42557e-14,3.3842558e-09,7.717689e-05,3.4255832e-14,3.42557e-14,3.3852756e-09,0.00023217886,3.4255832e-14,3.42557e-14,3.3848948e-09,0.0002829914,3.4255832e-14,3.42557e-14,3.384772e-09,0.00028645282,3.4255832e-14,3.42557e-14,3.3848238e-09,0.0003925729,3.4255832e-14,3.42557e-14,3.3848624e-09,0.0002812045,3.4255832e-14,3.42557e-14,3.3848302e-09,0.0002813896,3.4255832e-14,3.42557e-14,3.3848624e-09,0.0002813794,3.4255832e-14
1.0,5.2214166e-12,5.393166e-12,5.3552397e-12,5.3510126e-12,5.2106917e-12,5.3976736e-12,5.3545454e-12,5.355362e-12,5.2106917e-12,5.398188e-12,5.3557297e-12,5.3545454e-12,5.210533e-12,5.398188e-12,5.355403e-12,5.3547904e-12,5.2105724e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210553e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.3982092e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.398188e-12,5.3552805e-12,5.3547904e-12,5.210533e-12,5.398188e-12,5.3552805e-12
1.0,5.4172803e-12,5.479674e-12,5.307173e-12,5.3042896e-12,5.4278197e-12,5.479653e-12,5.305564e-12,5.3049874e-12,5.4275915e-12,5.4797993e-12,5.3049266e-12,5.304613e-12,5.4274675e-12,5.4797785e-12,5.3047952e-12,5.304664e-12,5.4274675e-12,5.4797993e-12,5.3047345e-12,5.304664e-12,5.427478e-12,5.4797785e-12,5.3047345e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.3047345e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.304724e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.304724e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.304724e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.304724e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.304724e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.304724e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.304724e-12,5.304664e-12,5.4274675e-12,5.4797785e-12,5.304724e-12
6.993814e-14,8.639206e-14,8.7386756e-14,7.6410483e-10,0.99999535,8.80278e-14,8.755092e-14,4.2587223e-09,5.2733444e-09,8.802646e-14,8.755225e-14,3.145862e-09,3.7974885e-08,8.8025785e-14,8.755225e-14,1.2247827e-08,3.441454e-08,8.802612e-14,8.755225e-14,2.635145e-07,3.4795043e-08,8.802612e-14,8.755208e-14,2.4362137e-07,3.475207e-08,8.8025615e-14,8.755208e-14,2.470259e-07,3.4761417e-08,8.8025615e-14,8.755225e-14,3.4888765e-07,3.477189e-08,8.8025615e-14,8.755225e-14,3.940914e-07,3.476148e-08,8.8025615e-14,8.755225e-14,6.788106e-07,3.4748226e-08,8.8025615e-14,8.755225e-14,3.9750552e-07,3.474789e-08,8.8025615e-14,8.755225e-14,3.7902544e-07,3.4743454e-08,8.8025615e-14,8.755225e-14,3.7758556e-07,3.4746503e-08,8.8025615e-14,8.755225e-14,3.618328e-07,3.47469e-08,8.8025615e-14,8.755225e-14,3.7551246e-07
6.8354233e-15,5.5894384e-13,1.1194725e-14,9.937149e-13,0.9994081,5.3819064e-13,1.1253211e-14,5.4965943e-09,1.4835972e-07,5.4698406e-13,1.1253211e-14,2.0021125e-09,5.5125536e-05,5.4831275e-13,1.1253211e-14,6.034629e-09,3.6556878e-05,5.482019e-13,1.1253211e-14,1.8866103e-08,4.861041e-05,5.4807645e-13,1.1253211e-14,1.8698197e-08,5.080427e-05,5.4823117e-13,1.1253211e-14,1.8704155e-08,4.8685335e-05,5.482333e-13,1.1253211e-14,1.9081611e-08,4.8507136e-05,5.4823117e-13,1.1253211e-14,1.9097158e-08,5.0136685e-05,5.4823957e-13,1.1253211e-14,1.910215e-08,5.0950417e-05,5.4823534e-13,1.1253211e-14,1.9106412e-08,5.095061e-05,5.4823534e-13,1.1253211e-14,1.9100655e-08,4.9416987e-05,5.4823854e-13,1.1253211e-14,1.9103608e-08,5.0845956e-05,5.4823854e-13,1.1253211e-14,1.9105318e-08,5.0903836e-05,5.4823854e-13,1.1253211e-14,1.91086e-08
2.3117559e-14,1.9896813e-08,3.6423033e-14,1.7604044e-12,9.299254e-12,8.045302e-06,3.618863e-14,1.5894044e-12,1.5448171e-12,0.97877264,3.6189046e-14,1.5187622e-12,1.5785643e-12,6.6579596e-05,3.6189046e-14,1.5315941e-12,1.5660318e-12,7.0780545e-05,3.6189046e-14,1.5364189e-12,1.5660229e-12,9.5235184e-05,3.6189046e-14,1.5364423e-12,1.5660258e-12,0.0066421945,3.6189046e-14,1.5364746e-12,1.5660109e-12,0.0012829939,3.6189046e-14,1.5364423e-12,1.5660289e-12,0.0013228421,3.6189046e-14,1.5364746e-12,1.5660289e-12,0.0014694846,3.6189046e-14,1.5364716e-12,1.5660348e-12,0.004222897,3.6189046e-14,1.5364746e-12,1.5660348e-12,0.0014292751,3.6189046e-14,1.5364746e-12,1.5660348e-12,0.0016709428,3.6189046e-14,1.5364746e-12,1.5660348e-12,0.0014455563,3.6189046e-14,1.5364746e-12,1.5660348e-12,0.0015005956,3.6189046e-14,1.5364746e-12
6.098247e-14,4.6448383e-09,0.99999833,8.78811e-14,9.0322776e-14,5.5009025e-08,2.5052445e-08,8.863729e-14,8.843566e-14,9.161882e-08,1.9818533e-08,8.862579e-14,8.8623424e-14,8.875379e-08,2.7088259e-08,8.862545e-14,8.8624095e-14,9.040475e-08,2.5218517e-08,8.862495e-14,8.8624095e-14,9.538269e-08,2.9331765e-08,8.862478e-14,8.8624095e-14,9.489292e-08,3.0535137e-08,8.862478e-14,8.8624095e-14,9.5161724e-08,3.0314215e-08,8.862495e-14,8.8624095e-14,9.518967e-08,3.148268e-08,8.862495e-14,8.8624095e-14,9.51708e-08,3.145765e-08,8.862495e-14,8.8624095e-14,9.517897e-08,3.146707e-08,8.862495e-14,8.8624095e-14,9.5174975e-08,3.1485143e-08,8.862495e-14,8.8624095e-14,9.517297e-08,3.145999e-08,8.862495e-14,8.8624095e-14,9.51737e-08,3.146005e-08,8.862495e-14,8.8624095e-14,9.51737e-08,3.146005e-08,8.862495e-14
4.167922e-14,5.143595e-10,4.0032622e-10,5.376476e-14,5.3715567e-14,5.0821516e-09,2.5043954e-09,5.3719663e-14,5.3719765e-14,2.050249e-06,1.3877441e-08,5.3720273e-14,5.3719253e-14,3.5948726e-06,0.9998542,5.3719866e-14,5.3719456e-14,2.2829447e-06,1.7756257e-08,5.3719866e-14,5.3719456e-14,5.1193865e-06,2.0586974e-08,5.3719866e-14,5.3719456e-14,1.3059777e-05,2.4110376e-08,5.3719866e-14,5.3719456e-14,1.45313115e-05,2.8168966e-08,5.3719866e-14,5.3719456e-14,1.4713388e-05,2.5103219e-08,5.3719866e-14,5.3719456e-14,1.5020864e-05,2.497775e-08,5.3719866e-14,5.3719456e-14,1.5058126e-05,2.4787676e-08,5.3719866e-14,5.3719456e-14,1.503792e-05,2.4820507e-08,5.3719866e-14,5.3719456e-14,1.4990811e-05,2.5015273e-08,5.3719866e-14,5.3719456e-14,1.5021867e-05,2.5015225e-08,5.3719866e-14,5.3719456e-14,1.5012872e-05,2.5015225e-08,5.3719866e-14
1.406677e-14,0.9993987,2.663331e-07,1.6024838e-08,6.417754e-13,2.1949629e-14,1.0797822e-06,6.1163e-13,6.07535e-13,2.1717423e-14,2.6590458e-06,6.045919e-13,6.1443743e-13,2.1722145e-14,6.8842196e-06,6.064953e-13,6.12265e-13,2.171767e-14,4.923934e-06,6.067105e-13,6.122124e-13,2.1722145e-14,1.6241322e-05,6.067302e-13,6.122147e-13,2.1722145e-14,2.1481686e-05,6.06729e-13,6.122486e-13,2.1722145e-14,1.4980152e-05,6.06729e-13,6.1225797e-13,2.1722145e-14,0.00031489803,6.06729e-13,6.1225797e-13,2.1722145e-14,5.3561896e-05,6.06729e-13,6.1225797e-13,2.1722145e-14,2.8623259e-05,6.06729e-13,6.1225797e-13,2.1722145e-14,4.8942737e-05,6.067302e-13,6.1225797e-13,2.1722145e-14,2.889219e-05,6.067302e-13,6.1225797e-13,2.1722145e-14,2.8893455e-05,6.06729e-13,6.1225797e-13,2.1722145e-14,2.889343e-05,6.06729e-13
8.678534e-14,2.9892975e-09,1.0523496e-07,1.2965455e-13,1.2883268e-13,6.4317525e-09,0.00020996353,1.2921413e-13,1.2921463e-13,7.45843e-09,2.6771218e-05,1.2921463e-13,1.2921413e-13,7.3161104e-09,0.00024079958,1.2921437e-13,1.2921413e-13,7.375334e-09,0.00010439984,1.2921437e-13,1.2921413e-13,7.441166e-09,0.00044140444,1.2921437e-13,1.2921413e-13,7.375123e-09,0.0019485896,1.2921437e-13,1.2921413e-13,7.376882e-09,0.0067200926,1.2921437e-13,1.2921413e-13,7.3776e-09,0.01957979,1.2921437e-13,1.2921413e-13,7.377206e-09,0.11570043,1.2921437e-13,1.2921413e-13,7.377304e-09,0.51613116,1.2921437e-13,1.2921413e-13,7.377262e-09,0.11907515,1.2921437e-13,1.2921413e-13,7.377262e-09,0.07302404,1.2921437e-13,1.2921413e-13,7.377262e-09,0.07337658,1.2921437e-13,1.2921413e-13,7.377262e-09,0.073420614,1.2921437e-13
1.1767067e-14,1.841932e-14,2.0319185e-14,1.7272989e-09,0.67326826,5.5891625e-13,2.0319497e-14,1.2544294e-06,0.32666942,5.654743e-13,2.031942e-14,1.2628884e-08,2.2390452e-06,5.6627733e-13,2.0319651e-14,1.4126773e-08,4.075678e-06,5.6560594e-13,2.031942e-14,9.437606e-08,5.1679262e-06,5.6518104e-13,2.031942e-14,9.141042e-08,5.343091e-06,5.6577426e-13,2.031942e-14,9.172313e-08,5.318891e-06,5.657732e-13,2.031942e-14,9.9402094e-08,5.467681e-06,5.657721e-13,2.031942e-14,9.983777e-08,5.5011024e-06,5.657721e-13,2.031942e-14,9.9359156e-08,5.402981e-06,5.657721e-13,2.031942e-14,9.972758e-08,5.400683e-06,5.657721e-13,2.031942e-14,9.9750125e-08,5.264911e-06,5.657732e-13,2.031942e-14,9.972321e-08,5.3872727e-06,5.657732e-13,2.031942e-14,9.9584554e-08,5.3938584e-06,5.657732e-13,2.031942e-14,9.983254e-08
2.3250743e-14,2.0996746e-12,3.7346062e-14,1.5507922e-08,4.087944e-12,0.00094984326,3.7167907e-14,1.7914786e-12,4.8453216e-12,0.00010871032,3.7169185e-14,2.1131577e-12,2.4805657e-12,0.00029715485,3.7169042e-14,2.149877e-12,2.4423688e-12,0.98533577,3.7168903e-14,2.1754929e-12,2.4421266e-12,0.001327409,3.7168903e-14,2.1760655e-12,2.442271e-12,0.0008285391,3.7168903e-14,2.1760655e-12,2.442243e-12,0.001413215,3.7168903e-14,2.1760282e-12,2.4422758e-12,0.0012204804,3.7168903e-14,2.1760282e-12,2.442271e-12,0.0014409369,3.7168903e-14,2.1760282e-12,2.442271e-12,0.0014445625,3.7168903e-14,2.1760282e-12,2.442271e-12,0.0014328506,3.7168903e-14,2.1760282e-12,2.442271e-12,0.001367276,3.7168903e-14,2.1760282e-12,2.442271e-12,0.0014186352,3.7168903e-14,2.1760282e-12,2.442271e-12,0.0014147521,3.7168903e-14,2.1760324e-12
1.4378825e-13,0.9999999,1.7496349e-13,6.872887e-10,6.328775e-10,1.738133e-13,1.749448e-13,1.8558529e-09,1.7082445e-09,1.7368107e-13,1.7494949e-13,1.5577494e-09,4.528239e-09,1.736804e-13,1.7494881e-13,2.942981e-09,5.1343e-09,1.7368073e-13,1.7494949e-13,6.137643e-09,5.1223665e-09,1.7368008e-13,1.7494949e-13,6.176267e-09,5.1202567e-09,1.736804e-13,1.7494949e-13,6.1834102e-09,5.1195825e-09,1.736804e-13,1.7494949e-13,6.1925687e-09,5.1213016e-09,1.736804e-13,1.7494949e-13,6.186076e-09,5.1212137e-09,1.736804e-13,1.7494949e-13,6.1871264e-09,5.1202567e-09,1.736804e-13,1.7494949e-13,6.185451e-09,5.120237e-09,1.736804e-13,1.7494949e-13,6.1873626e-09,5.120198e-09,1.736804e-13,1.7494949e-13,6.187929e-09,5.120237e-09,1.736804e-13,1.7494949e-13,6.1875043e-09,5.120237e-09,1.736804e-13,1.7494949e-13,6.1849788e-09
1.895276e-14,2.4462132e-10,8.576946e-06,2.906479e-14,2.9916286e-14,8.496178e-10,0.9987017,2.9919765e-14,2.9920223e-14,9.730146e-10,3.4918864e-06,2.992045e-14,2.9919708e-14,9.573139e-10,1.6096781e-05,2.9920107e-14,2.9919823e-14,9.586807e-10,1.1565871e-05,2.9920223e-14,2.9919823e-14,9.671105e-10,3.3924774e-05,2.9920223e-14,2.9919823e-14,9.656635e-10,6.209186e-05,2.9920223e-14,2.9919823e-14,9.658827e-10,4.5282955e-05,2.9920223e-14,2.9919823e-14,9.658588e-10,0.00037424697,2.9920223e-14,2.9919823e-14,9.658331e-10,0.00012534125,2.9920223e-14,2.9919823e-14,9.658349e-10,0.00012716692,2.9920223e-14,2.9919823e-14,9.659011e-10,0.00012861378,2.9920223e-14,2.9919823e-14,9.659049e-10,0.000120588935,2.9920223e-14,2.9919823e-14,9.65903e-10,0.00012059594,2.9920223e-14,2.9919823e-14,9.65903e-10,0.000120595265,2.9920223e-14
1.6360355e-14,6.0723966e-07,0.0019883292,2.9055216e-14,0.99801093,9.936041e-13,2.8594392e-14,1.025279e-09,1.0325539e-09,9.794599e-13,2.8597665e-14,1.3976204e-10,2.8540429e-08,9.825566e-13,2.859772e-14,3.2542163e-10,8.718861e-09,9.808359e-13,2.8595595e-14,6.4386496e-10,8.57199e-09,9.814028e-13,2.8598157e-14,6.3726496e-10,8.5769285e-09,9.83072e-13,2.859772e-14,6.3725647e-10,8.5647995e-09,9.830572e-13,2.859772e-14,6.3862776e-10,8.5812655e-09,9.830572e-13,2.859772e-14,6.3835864e-10,8.581216e-09,9.830572e-13,2.859772e-14,6.383757e-10,8.577059e-09,9.830572e-13,2.859772e-14,6.383404e-10,8.5749985e-09,9.830609e-13,2.859772e-14,6.3832456e-10,8.5744265e-09,9.830572e-13,2.859772e-14,6.383489e-10,8.574769e-09,9.830572e-13,2.859772e-14,6.383452e-10,8.574868e-09,9.830572e-13,2.859772e-14,6.383404e-10
7.116371e-14,7.019284e-14,7.042672e-14,4.382107e-09,0.98155355,7.0202484e-14,7.0430485e-14,1.1434975e-07,2.3268678e-08,7.019793e-14,7.0430485e-14,3.176085e-09,0.018395128,7.019753e-14,7.043034e-14,9.491863e-09,4.008052e-06,7.019753e-14,7.043034e-14,5.5406566e-08,4.584976e-06,7.019753e-14,7.043034e-14,5.3457537e-08,4.697037e-06,7.019753e-14,7.043034e-14,5.3709364e-08,4.613495e-06,7.019753e-14,7.043034e-14,5.865431e-08,4.5718857e-06,7.019753e-14,7.043034e-14,5.8902753e-08,4.6717428e-06,7.019753e-14,7.043034e-14,5.860756e-08,4.715943e-06,7.019753e-14,7.043034e-14,5.8846943e-08,4.714211e-06,7.019753e-14,7.043034e-14,5.8838182e-08,4.605059e-06,7.019753e-14,7.043034e-14,5.8824604e-08,4.701707e-06,7.019753e-14,7.043034e-14,5.8782774e-08,4.7080025e-06,7.019753e-14,7.043034e-14,5.8908366e-08
1.6538152e-14,0.053487804,0.9463659,1.3575157e-12,1.7854758e-12,2.5029683e-14,7.4784765e-07,2.5951186e-12,2.222599e-12,2.501589e-14,4.1209482e-06,2.0812746e-12,2.1032431e-12,2.5016127e-14,8.6568457e-07,2.1002004e-12,2.1033754e-12,2.5016127e-14,4.022436e-06,2.1014588e-12,2.1031829e-12,2.5016127e-14,1.6729058e-05,2.1016112e-12,2.1031588e-12,2.501608e-14,1.07911765e-05,2.1016112e-12,2.103231e-12,2.501608e-14,8.043893e-06,2.101587e-12,2.103163e-12,2.501608e-14,1.4025455e-05,2.101587e-12,2.1031829e-12,2.501608e-14,1.4542695e-05,2.101583e-12,2.1031909e-12,2.501608e-14,1.4378038e-05,2.101587e-12,2.1031909e-12,2.501608e-14,1.4385197e-05,2.101583e-12,2.1031909e-12,2.501608e-14,1.4544775e-05,2.101587e-12,2.1031909e-12,2.501608e-14,1.4545315e-05,2.101583e-12,2.1031909e-12,2.501608e-14,1.45453305e-05,2.101583e-12
1.3468938e-13,1.6209094e-13,1.62739e-13,2.6605917e-10,3.6897818e-10,1.6205724e-13,1.6270579e-13,1.0683561e-09,1.738173e-09,1.6210918e-13,1.6269896e-13,0.99601954,2.3973044e-09,1.6204303e-13,1.6269927e-13,0.0039798454,3.2293361e-09,1.6204303e-13,1.6269927e-13,5.8263776e-08,3.2345266e-09,1.6204303e-13,1.6269927e-13,5.617319e-08,3.2317022e-09,1.6204303e-13,1.6269927e-13,5.62255e-08,3.2337184e-09,1.6204303e-13,1.6269927e-13,5.6858763e-08,3.2313203e-09,1.6204303e-13,1.6269927e-13,5.6927995e-08,3.2313079e-09,1.6204303e-13,1.6269927e-13,5.6865485e-08,3.2303464e-09,1.6204303e-13,1.6269927e-13,5.687091e-08,3.2303404e-09,1.6204303e-13,1.6269927e-13,5.689912e-08,3.2303278e-09,1.6204303e-13,1.6269927e-13,5.6916594e-08,3.230334e-09,1.6204303e-13,1.6269927e-13,5.686386e-08,3.230334e-09,1.6204303e-13,1.6269927e-13,5.690965e-08
